companyAlias,employee,stillExists,lastParticipationDate,vote.mean,vote.mode,vote.min,vote.max,likes.mean,likes.min,likes.max,dislikes.mean,dislikes.min,dislikes.max,likesRatio.d,stillExists.meanDislikedComments,stillExists.meanLikedComments,vote.count_box-cox,diffDaysVote.max_box-cox,diffDaysVote.median_box-cox,carac.mean_box-cox,carac.min_box-cox,carac.max_box-cox,diffDaysComment.min_box-cox,diffDaysComment.max_box-cox,diffDaysComment.median_box-cox,commentId.count_box-cox,genderMale,companyTypeService
5641f96713664c000332c8cd,264,0,2017-02-12 01:00:00,3.1666666666666665,4,1,4,5.8,1.0,11.0,1.4,0.0,3.0,0.0,0.0,0.9285714285714286,3.823411582332499,14.407753031077807,10.667953340385184,9.339515580581836,4.5211533166457585,8.927391935736159,4.790984720847574,30.610365300175776,23.972678896431802,1.4221339774298807,1,1
5641f96713664c000332c8cd,265,1,2016-10-10 02:00:00,1.1711711711711712,1,1,3,15.423076923076923,4.0,37.0,4.269230769230769,0.0,10.0,0.0,0.8816326530612245,0.8104956268221575,5.085662470440584,12.568856530090137,7.61540636340556,11.911895740168294,3.7061399748779444,13.057465786146013,1.0796163076058098,22.74867549334151,12.601128064841783,2.1867286629171456,1,1
5641f96713664c000332c8cd,266,1,2016-11-24 01:00:00,3.049019607843137,3,1,4,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.4,0.8441558441558441,4.988653562479498,13.410129355180965,8.128574712587856,0.7926631864323814,0.7489912808977275,0.7630977236785729,4.05674893404437,16.93783718405762,14.107552711671406,0.6324371872913289,0,1
5641f96713664c000332c8cd,267,1,2017-03-10 01:00:00,2.375,2,1,3,20.0,11.0,32.0,2.75,0.0,10.0,1.0,1.0,0.6923076923076923,3.695506302543138,14.962797778878597,10.838184737457777,12.395994590173812,5.4621130627790775,12.231978657420488,1.5688886307214231,24.6212172379829,14.733357575700543,1.306663853678928,1,1
5641f96713664c000332c8cd,268,1,2017-03-20 01:00:00,3.1183431952662723,3,2,4,20.0,12.0,40.0,0.6666666666666666,0.0,2.0,2.0,0.5,0.8360655737704918,5.572729132324057,14.537153607738244,9.404034349411095,14.521513807292552,4.76946897581978,12.695951590793806,3.2528813282893942,24.906208208014,16.88431689524039,1.1574219687511909,0,1
5641f96713664c000332c8cd,269,1,2017-03-20 01:00:00,1.4803921568627452,1,1,4,20.0,8.0,35.0,5.0,2.0,9.0,0.0,0.8095238095238095,0.6774193548387096,4.988653562479498,13.728298991078303,7.470164977198149,16.048683346394682,6.968244766792974,14.017838706663944,3.161494353048583,28.2227287791744,13.086935733599496,1.1574219687511909,1,1
5641f96713664c000332c8cd,270,1,2017-03-16 01:00:00,2.54228855721393,3,1,3,20.0,7.0,45.0,1.0833333333333333,0.0,5.0,2.0,0.7857142857142857,0.7975206611570248,5.775902929846052,16.586566456051102,11.5958009238486,13.036704064082251,4.76946897581978,15.34735371881367,4.220659348503055,35.60625661690851,20.67784421468013,1.8535678490441938,0,1
5641f96713664c000332c8cd,272,1,2017-03-20 01:00:00,2.647727272727273,3,1,4,6.8,2.0,17.0,1.0,0.0,2.0,1.0,0.5238095238095238,0.7516556291390728,6.097928632585632,16.667686462023457,11.27874802550609,15.420458671419068,5.400166126423071,15.664702847674038,4.079069488364769,37.7269024231043,28.87258608318587,1.4221339774298807,1,1
5641f96713664c000332c8cd,273,1,2016-12-12 21:46:11,3.083333333333333,3,3,4,20.0,3.0,37.0,0.6666666666666666,0.0,1.0,2.0,0.5,0.8307692307692308,2.670982187768815,10.340961026948614,9.035204163780659,12.157381507400448,4.689300044034501,11.880116068262547,0.0,18.55835412199159,13.192505886538315,1.1574219687511909,0,1
5641f96713664c000332c8cd,274,0,2017-01-17 01:00:00,3.2142857142857144,3,1,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,3.5516047877691177,14.913815154120638,6.766631569794336,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
5641f96713664c000332c8cd,275,1,2016-06-25 16:16:07,3.0,3,3,3,13.0,12.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7007392340731345,0.0,0.0,12.637923739471429,8.072020343547752,9.321744874398163,0.0,0.0,0.0,0.6324371872913289,0,1
5641f96713664c000332c8cd,276,1,2016-10-22 02:00:00,2.75,3,2,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.6666666666666666,1.6507658475700027,7.689539380748019,6.83560878377595,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
5641f96713664c000332c8cd,347,0,2016-08-25 21:12:21,2.9545454545454546,3,1,4,5.833333333333333,1.0,20.0,2.833333333333333,0.0,9.0,0.0,0.0,0.6666666666666666,3.2949076954801355,7.155726118929191,4.453172109179456,10.450623929094917,5.336824268900457,11.249617295710141,0.0,11.42267675387129,7.99646282541185,1.5154457150202558,0,1
5641f96713664c000332c8cd,348,0,2016-10-12 02:00:00,3.615384615384616,4,1,4,14.2,11.0,23.0,1.2,0.0,4.0,2.0,0.75,0.7,3.4722719922703087,7.467701882355038,5.651107578425963,14.152858759243442,4.432769094300155,15.829992650937134,2.0120845815699564,11.770913984641238,8.489295964571728,1.4221339774298807,0,1
5641f96713664c000332c8cd,352,0,2017-01-02 01:00:00,3.1436781609195403,3,1,4,7.25,2.0,17.0,0.875,0.0,6.0,2.0,1.0,0.5405405405405406,5.6068004754956835,13.699896391628332,9.384218737804794,10.023001928264227,4.689300044034501,9.905586198386814,4.12201227141634,28.39275609012722,19.825792295828077,1.659526658716279,0,1
5641f96713664c000332c8cd,355,0,2016-07-09 01:16:03,3.0,3,3,3,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7007392340731345,0.0,0.0,6.018080812049782,4.5211533166457585,4.959553050252064,0.0,0.0,0.0,0.6324371872913289,0,1
5641f96713664c000332c8cd,360,1,2017-03-20 01:00:00,3.892857142857143,4,2,4,17.57894736842105,7.0,30.0,1.894736842105263,0.0,7.0,2.0,0.75,0.839622641509434,4.3106793014499365,13.614075415575988,9.579088241044952,18.428034820076657,5.91470655515668,21.64411891069959,3.9610550340837385,26.830417868066167,17.128950265380656,2.0577950626412225,0,1
5641f96713664c000332c8cd,364,0,2016-10-08 02:00:00,3.3026315789473686,3,2,4,12.6,2.0,19.0,1.8,0.0,4.0,1.0,1.0,0.8125,4.653725756948421,10.907368545410842,8.328838726292764,15.86415153297982,4.689300044034501,13.70796313669518,3.4110376626372823,19.958792916567926,15.867557867527072,1.4221339774298807,1,1
5641f96713664c000332c8cd,366,1,2016-07-17 02:00:00,4.0,4,4,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
5641f96713664c000332c8cd,370,0,2016-10-14 02:00:00,2.702702702702702,3,1,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,1.0,0.75,3.8532914432902787,9.462246567087934,6.80126273557918,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
5641f96713664c000332c8cd,376,1,2017-03-20 01:00:00,2.9952380952380957,3,1,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.5,0.85,5.827428016461545,14.485634126972018,10.019634199232275,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
5641f96713664c000332c8cd,377,0,2016-09-12 02:00:00,3.2857142857142856,3,2,4,13.333333333333334,6.0,26.0,2.6666666666666665,1.0,6.0,0.0,1.0,0.7058823529411765,3.792739020846945,7.689539380748019,5.604615114344615,15.679333248121692,5.522733296412187,14.41451515981441,3.0947689007417645,12.44473147949398,9.403677616493807,1.1574219687511909,0,1
5641f96713664c000332c8cd,380,0,2016-10-11 02:00:00,3.4,4,2,4,5.857142857142857,1.0,11.0,0.5714285714285714,0.0,1.0,2.0,0.0,1.0,3.4304449002476782,9.409504247404353,7.440540300321692,8.49753446552131,1.2432914545535971,9.35604948303594,1.0796163076058098,16.677411022013544,11.747976356706475,1.5932107337111823,1,1
5641f96713664c000332c8cd,381,0,2016-09-13 02:00:00,3.8333333333333335,4,2,4,16.0,7.0,27.0,0.25,0.0,1.0,2.0,0.0,0.6666666666666666,3.0847321384033055,7.467701882355038,6.127857323540566,12.76349875082924,6.613468974486569,11.320610662484077,2.5312026678556014,11.94210326207248,8.489295964571728,1.306663853678928,0,1
5641f96713664c000332c8cd,389,0,2016-08-19 02:00:00,3.5,4,2,4,3.5,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.6507658475700027,8.106456637976766,6.83560878377595,7.510620950631006,5.137658318154722,6.297001888150291,3.3866043096230976,13.560691722255266,10.44143645796892,0.9513297040333372,0,1
5641f96713664c000332c8cd,392,0,2016-09-12 02:00:00,4.0,4,4,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
5641f96713664c000332c8cd,393,0,2016-06-28 02:00:00,3.5,3,3,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,1.0,1.0,1.1177657606705647,2.423290758629788,1.5096350417725715,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
5641f96713664c000332c8cd,396,0,2016-08-15 02:00:00,2.8181818181818183,3,2,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,2.5843405653324982,8.106456637976766,7.068496204924716,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
5641f96713664c000332c8cd,402,1,2017-03-20 17:01:33,3.536697247706422,4,1,4,8.875,0.0,35.0,1.125,0.0,8.0,1.0,0.5,0.8291925465838509,5.871471297880111,15.43792319008651,10.58887928254323,11.02404667466631,0.7489912808977275,12.933311450491843,0.6855529438045609,33.66825380508767,24.256738619668397,2.154648449288561,0,1
5641f96713664c000332c8cd,405,0,2016-09-02 16:18:29,3.7,4,2,4,7.0,1.0,12.0,0.6,0.0,2.0,2.0,0.0,0.7419354838709677,3.1946745611275977,6.991942329532448,3.801684312819144,7.705294545639184,3.3102585427553746,7.835735958210953,2.122114003526279,8.490929924071835,6.10857162021797,1.4221339774298807,0,1
5641f96713664c000332c8cd,410,0,2016-10-02 02:00:00,2.525,3,1,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,3.938565441683139,8.493022742893299,6.478584953854451,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
5641f96713664c000332c8cd,416,1,2017-03-01 01:00:00,3.4589371980676327,4,2,4,12.264705882352942,3.0,26.0,4.970588235294118,0.0,18.0,0.0,0.4918032786885246,0.9076305220883534,5.810493548579314,14.381629673953638,9.966487053959948,13.870459464910104,3.9368806059382826,16.39178837168233,0.0,30.209995742740904,17.958469310859776,2.2901414467887857,0,1
5641f96713664c000332c8cd,417,1,2017-03-20 01:00:00,2.786764705882353,3,1,4,9.0,3.0,15.0,2.4,0.0,9.0,0.0,0.6666666666666666,0.7368421052631579,5.320033591868657,13.868818874956963,9.521380662974002,9.746709353833097,4.341196645945537,10.511713691182479,2.5312026678556014,26.472868951723328,19.825792295828077,1.4221339774298807,0,1
5641f96713664c000332c8cd,418,1,2017-03-20 17:01:33,2.056122448979592,2,1,3,16.5,3.0,43.0,2.5,0.0,12.0,1.0,0.6346153846153846,0.6666666666666666,5.7463085263812665,14.27630415090036,9.729979778658034,13.850066669637568,4.432769094300155,14.18228719880785,1.0796163076058098,27.09600246406132,17.370079175596338,1.8535678490441938,0,1
5641f96713664c000332c8cd,419,0,2016-09-16 02:00:00,4.0,4,4,4,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8430798847635506,2.1082014006710845,1.293078503863085,11.438225626765576,7.4855108959015455,8.578374168427496,1.0796163076058098,1.490076526346304,1.4348311943834515,0.6324371872913289,1,1
5641f96713664c000332c8cd,419,0,2016-09-16 02:00:00,4.0,4,4,4,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8430798847635506,2.1082014006710845,1.293078503863085,11.438225626765576,7.4855108959015455,8.578374168427496,1.0796163076058098,1.490076526346304,1.4348311943834515,0.6324371872913289,1,1
5641f96713664c000332c8cd,420,0,2016-09-16 02:00:00,4.0,4,4,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,1.4168847278617316,1.74687967005661,1.293078503863085,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
5641f96713664c000332c8cd,421,0,2016-10-26 19:37:34,1.195121951219512,1,1,3,7.529411764705882,0.0,23.0,5.0,0.0,13.0,0.0,0.855072463768116,0.5548780487804879,3.965651029826553,7.235590898891167,4.994280482153526,13.267578575961238,0.7489912808977275,12.769960365973569,0.0,9.542526967492215,4.686982793654338,2.0100067827548145,1,1
5641f96713664c000332c8cd,421,0,2016-10-26 19:37:34,1.195121951219512,1,1,3,7.529411764705882,0.0,23.0,5.0,0.0,13.0,0.0,0.855072463768116,0.5548780487804879,3.965651029826553,7.235590898891167,4.994280482153526,13.267578575961238,0.7489912808977275,12.769960365973569,0.0,9.542526967492215,4.686982793654338,2.0100067827548145,0,1
5641f96713664c000332c8cd,422,1,2017-03-20 01:00:00,3.988826815642458,4,3,4,20.0,12.0,28.0,3.6666666666666665,0.0,6.0,0.0,0.3698630136986301,0.9473684210526315,5.639941637164373,13.38055732390694,9.283994415985736,19.794741362737376,6.776011626986502,22.291873303682383,3.3866043096230976,22.13051229954113,15.602907465228727,1.1574219687511909,0,1
5641f96713664c000332c8cd,423,1,2016-11-02 01:00:00,4.0,4,4,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,1.8430798847635506,7.155726118929191,6.208527624017926,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
5641f96713664c000332c8cd,424,1,2017-03-20 17:01:33,3.962406015037594,4,2,4,17.333333333333332,4.0,37.0,1.0,0.0,4.0,2.0,0.3675675675675676,0.7589820359281437,5.29420572349644,12.231705110479231,8.254724450680238,13.118643480050533,5.807992854284017,14.284871951772866,4.111480036928661,24.140076720506727,18.073799539412935,1.7170961090778822,0,1
5641f96713664c000332c8cd,425,0,2017-03-19 23:18:54,1.2527472527472527,1,1,4,14.886363636363637,0.0,45.0,5.0,0.0,18.0,0.0,0.9587628865979382,0.3784355179704017,4.85826695512549,10.156156617816508,7.00325186897231,18.396350574386563,1.2432914545535971,19.179786345994934,0.0,18.678290165521812,10.637481864449668,2.4832110176783475,0,1
5641f96713664c000332c8cd,425,0,2017-03-19 23:18:54,1.2527472527472527,1,1,4,14.886363636363637,0.0,45.0,5.0,0.0,18.0,0.0,0.9587628865979382,0.3784355179704017,4.85826695512549,10.156156617816508,7.00325186897231,18.396350574386563,1.2432914545535971,19.179786345994934,0.0,18.678290165521812,10.637481864449668,2.4832110176783475,1,1
56558cfd07a5de00030908fb,2,1,2016-05-19 02:00:00,1.6666666666666667,1,1,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,1.4168847278617316,2.1082014006710845,1.293078503863085,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
56558cfd07a5de00030908fb,3,1,2016-06-29 02:00:00,4.0,4,4,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
56558cfd07a5de00030908fb,4,1,2016-05-17 02:00:00,2.0,2,2,2,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
56558cfd07a5de00030908fb,5,1,2016-06-03 02:00:00,3.0,2,2,4,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.4168847278617316,4.768020737985822,3.958907169688123,8.709866495575769,6.067900439018287,6.817619992299975,2.7091573761223624,6.57435541231018,5.891537286211029,0.6324371872913289,0,1
56558cfd07a5de00030908fb,6,1,2016-05-29 02:00:00,3.333333333333333,3,3,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,1.4168847278617316,3.804943931220702,1.7051848290241018,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
56558cfd07a5de00030908fb,8,1,2016-05-24 02:00:00,3.5,3,3,4,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.1177657606705647,0.7764840381215836,0.43018181997295524,6.1587948594388155,4.606591970734098,5.060343422017537,0.0,0.0,0.0,0.6324371872913289,0,1
56558cfd07a5de00030908fb,10,1,2016-05-27 13:32:22,3.0,3,3,3,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.7007392340731345,0.0,0.0,6.018080812049782,4.5211533166457585,4.959553050252064,0.0,0.0,0.0,0.6324371872913289,0,1
56558cfd07a5de00030908fb,11,1,2016-05-30 02:00:00,2.6666666666666665,3,2,3,1.5,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.4168847278617316,1.3177296870103712,0.7674652916796306,8.890454566919482,4.76946897581978,8.112222060935569,0.0,0.837377652843149,0.44632144696247594,0.9513297040333372,1,1
56558cfd07a5de00030908fb,12,1,2016-05-29 16:00:19,3.0,3,3,3,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.7007392340731345,0.0,0.0,11.308747576156266,7.420986425479889,8.497109422416054,0.0,0.0,0.0,0.6324371872913289,0,1
56558cfd07a5de00030908fb,13,1,2016-08-15 02:00:00,3.142857142857143,4,1,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,2.1487751991467845,9.514526241453389,8.544569348943563,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
56558cfd07a5de00030908fb,14,1,2016-05-30 02:00:00,3.0,3,3,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
567011c035dce00003a07fa4,1,1,2016-06-08 13:44:07,3.0,3,3,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
567011c035dce00003a07fa4,2,1,2016-11-07 01:00:00,3.4166666666666665,4,1,4,2.727272727272727,0.0,9.0,0.2727272727272727,0.0,3.0,2.0,1.0,1.0,3.823411582332499,16.768109687964788,12.494908719443801,10.193119476654743,3.581649855524643,10.61965186338171,4.8626707327634335,38.059542037494346,26.46548543315953,1.8129476163906753,0,1
567011c035dce00003a07fa4,3,1,2016-06-09 02:00:00,3.0,3,3,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,1.1177657606705647,0.7764840381215836,0.43018181997295524,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
567011c035dce00003a07fa4,4,1,2016-10-07 02:00:00,3.619047619047619,4,3,4,1.7333333333333334,0.0,7.0,0.4,0.0,3.0,0.0,1.0,1.0,3.245894790676574,16.12726685465959,11.264577862570977,7.436943370392625,2.197857558503178,10.725461358310898,3.223472876773923,35.9554356082806,21.93870630228704,1.9549580726288052,0,1
567011c035dce00003a07fa4,5,1,2016-11-23 01:00:00,1.388059701492537,1,1,4,3.6666666666666665,1.0,7.0,1.6666666666666667,0.0,8.0,0.0,0.0,1.0,4.511556623903343,16.72806902672609,13.304870169100896,11.445361748045457,3.0009675513430345,12.506924411979671,2.462987950713139,36.508239959836445,26.772597276847836,1.7170961090778822,0,1
567011c035dce00003a07fa4,9,1,2016-11-22 17:59:39,2.857142857142857,3,1,4,2.3529411764705883,0.0,9.0,0.8235294117647058,0.0,5.0,0.0,1.0,1.0,3.5516047877691177,16.27590540212557,8.128574712587856,10.26319438516512,1.9324508384096557,11.57354646306437,2.462987950713139,35.9554356082806,13.401187967014033,2.0100067827548145,0,1
567011c035dce00003a07fa4,12,1,2016-05-27 02:00:00,3.0,3,3,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,1.1177657606705647,0.7764840381215836,0.43018181997295524,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
567011c035dce00003a07fa4,16,1,2016-11-22 01:00:00,2.533333333333333,3,1,4,3.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,2.8967568126650876,14.381629673953638,10.57293245201373,12.410402785036982,4.922857090763938,11.75071331019981,4.786289408131037,30.530643284073868,22.434666657004943,1.1574219687511909,0,1
567011c035dce00003a07fa4,17,1,2016-11-17 01:00:00,2.6875,3,1,4,4.8,0.0,10.0,0.84,0.0,4.0,1.0,1.0,1.0,4.71181015868025,16.16998196314059,10.57293245201373,12.613168182345134,3.3102585427553746,13.109931629081741,1.8868433186677698,35.60625661690851,20.307501807195464,2.1710799674845207,1,1
567011c035dce00003a07fa4,18,1,2016-07-11 02:00:00,4.0,4,4,4,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.4168847278617316,10.652052763491819,9.443441866055384,11.11075198831531,7.3218313979022165,8.372432339683188,4.22991550218848,19.03442455834001,15.691623940010018,0.6324371872913289,1,1
567011c035dce00003a07fa4,19,1,2016-09-19 02:00:00,3.0,3,3,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
567011c035dce00003a07fa4,21,1,2016-10-21 02:00:00,1.4444444444444444,1,1,3,10.0,8.0,12.0,0.5,0.0,1.0,2.0,0.0,1.0,3.0847321384033055,15.552774033868996,13.052795949395492,19.794741362737376,9.101469999173466,16.61573274442531,4.9206302156983295,32.926220902914146,25.278605414663733,0.9513297040333372,1,1
567011c035dce00003a07fa4,26,1,2016-11-14 01:00:00,2.9047619047619047,3,1,4,2.5,0.0,6.0,0.25,0.0,2.0,2.0,1.0,1.0,3.245894790676574,16.10583406869548,13.487982756391409,9.08099687359684,2.6389819953119527,12.806634436813976,2.462987950713139,35.816109153947046,26.18061235641783,1.8535678490441938,0,1
567011c035dce00003a07fa4,27,1,2016-11-18 11:31:06,2.909090909090909,3,1,3,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,1.0,1.0,4.49464838843108,13.784802967342088,10.524822559567246,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
567011c035dce00003a07fa4,28,1,2016-11-15 11:22:36,2.5,2,1,4,3.6666666666666665,2.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.490402258759106,13.699896391628332,8.02516681647896,6.975033297406607,3.3102585427553746,7.641089755611155,0.0,26.382853785476854,11.86517444490257,1.1574219687511909,0,1
567011c035dce00003a07fa4,29,1,2016-10-11 18:59:59,3.260869565217391,4,1,4,2.1818181818181817,0.0,11.0,0.3181818181818182,0.0,4.0,1.0,1.0,1.0,3.341898398974102,15.344950486596826,10.34484122571146,8.155687978559147,2.197857558503178,10.484384456238441,0.0,33.520954127116354,17.958469310859776,2.11913509773091,0,1
567011c035dce00003a07fa4,30,1,2016-09-28 02:00:00,3.071428571428572,3,2,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,2.8264238842542233,13.43959014450249,9.803859698815234,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,1,1
567011c035dce00003a07fa4,31,1,2016-04-11 02:00:00,2.2857142857142856,1,1,4,1.5,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.1487751991467845,6.4635510201342345,5.604615114344615,4.906046744118779,3.0009675513430345,4.855525003477255,3.128769273869139,9.742655977787784,8.163740569431534,0.9513297040333372,1,1
567011c035dce00003a07fa4,32,1,2016-05-17 02:00:00,2.6,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8430798847635506,2.959612496808073,2.049292397445423,4.906046744118779,3.8243216921312455,4.146077544993385,1.5688886307214231,2.539208037428239,2.3974445749619004,0.6324371872913289,0,1
567011c035dce00003a07fa4,33,1,2016-11-03 14:22:12,3.25,3,3,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,1.0,1.6507658475700027,4.768020737985822,3.8813309727822105,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
567011c035dce00003a07fa4,34,1,2016-04-01 02:00:00,4.0,4,4,4,6.631448203475065,2.344740634005764,14.630043227665706,1.1693803788772703,0.2471181556195965,4.38328530259366,1.0,0.0,0.0,0.7007392340731345,0.0,0.0,11.914129422431095,5.225205948028084,12.937678632744603,2.22018957192814,22.95168510249377,14.920642800852495,0.0,0,1
567011c035dce00003a07fa4,38,1,2016-07-21 12:48:42,1.8928571428571428,2,1,4,5.157894736842105,0.0,17.0,0.4736842105263157,0.0,4.0,2.0,1.0,1.0,3.5516047877691177,13.139847565077797,10.49252172915535,13.390854155629881,1.9324508384096557,13.987497723664225,0.0,26.830417868066167,18.377725511463716,2.0577950626412225,0,1
567011c035dce00003a07fa4,42,1,2016-11-18 11:31:06,3.150537634408602,3,1,4,4.1,0.0,10.0,0.3,0.0,5.0,2.0,1.0,0.9939393939393939,4.883059679125253,16.16998196314059,12.011317728630203,11.9799824666136,2.6389819953119527,14.555719467392539,0.0,36.094307350026774,23.305527604696717,2.079470700592664,1,1
